object_id,spectral_class,v_magnitude,parallax,pm_ra,pm_dec,radial_velocity,ra_degrees,dec_degrees,b_magnitude,r_magnitude,g_magnitude,j_magnitude,h_magnitude,k_magnitude,i_magnitude,distance_pc,luminosity_class_I,luminosity_class_II,luminosity_class_III,luminosity_class_IV,luminosity_class_V,motion_type_High_Proper_Motion,motion_type_Normal
HD 101761,K,0.3275642238148568,-0.2844243014626713,-0.03825228277481479,0.19593899657404412,-0.7799554965575841,-0.0586943593997796,-0.9749733170608778,0.5763394037189228,-0.022311163280707983,-0.031096782676706108,-0.04412891902833524,-0.14899949786197061,-0.15653655578989797,-0.005871811388851725,-0.12173993523573709,0,0,1,0,0,0,1
HR 3601,K,-0.9933049581016538,-0.08829867960127852,-0.0455950957267116,0.16878878746992346,-0.5193474328427878,-0.44546582895169495,0.7875014108580697,-1.3528460570224927,-0.022311163280707983,-0.031096782676706108,-0.2778069743804741,-0.08694076457416959,-0.07446152194476811,-0.005871811388851725,-0.2695223215118841,0,0,0,0,1,0,1
HR 2737,K,-1.4367608137832866,-0.038877271839460256,-0.0498307845209478,-0.023452209251188762,-0.32702704357732315,-0.7059133128021325,1.3935269878825376,-1.0488888974064408,-0.022311163280707983,-0.031096782676706108,-1.5514029557152895,-1.5852158968082233,-1.633887165002233,-0.005871811388851725,-0.28862863306078806,0,0,1,0,0,0,1
HD 18495,G,-0.6341472704344682,-0.14107767058549878,0.18708921820421312,-0.7196596168998906,2.305880894247163,-1.3382082781444804,0.4300330599807052,-0.37205405942418557,-0.022311163280707983,-0.031096782676706108,-0.8245731601719495,-0.873640195575918,-0.8764125509678512,-0.005871811388851725,-0.2439239005810462,0,0,0,0,1,1,0
HD 160001,G,-0.5450999098558268,1.3810874345874642,0.6048367040910665,0.13688568967527032,0.7108759267520596,0.8135654410703093,-0.8941356367759339,-0.5428826956425088,-0.022311163280707983,-0.031096782676706108,-0.3921170187735115,-0.37157104506709177,-0.3711237951168293,-0.005871811388851725,-0.41849324594776344,0,0,0,0,1,0,1
HD 130340,F,0.16727897477330192,0.07056093602279385,-0.5527920432834129,0.6770915417870774,-0.24062223100878105,0.38844777672927944,1.464063206689847,0.063853495063951,-0.022311163280707983,-0.031096782676706108,0.3822576624908266,0.39739731928099903,0.39873085195564467,-0.005871811388851725,-0.3200015554280612,0,0,0,0,1,1,0
HD 215954,A,0.6362617404874791,-0.4346999071502253,-0.032095176972737886,0.16287170806642903,-0.008235093979677902,1.5676212920451693,1.2464945936868388,0.258244701795147,-0.022311163280707983,-0.031096782676706108,1.0999831182152522,1.1831635362483446,1.1800484925819075,-0.005871811388851725,0.3524307273767046,0,0,0,0,1,0,1
HIP 64946,K,0.35131018663582725,-0.3444727768765261,0.012833124065619076,0.021502641307128978,-0.8370941629335555,0.17659335801482504,0.7479620329994825,0.6470271152575391,-0.022311163280707983,-0.031096782676706108,0.020107256360672426,-0.07154273300651996,-0.0840904365299509,-0.005871811388851725,-0.01821377647339528,0,0,0,0,1,0,1
HD 258244,Unknown,1.1646094132540836,-0.47505425644588717,-0.024888077489796365,0.05558459144530717,0.01580495467850518,-0.8209974377730449,0.8709333754613581,1.1241691681432022,-0.022311163280707983,-0.031096782676706108,1.1535975638155265,1.0963746310488633,1.0920127020888073,-0.005871811388851725,0.8350781338453502,0,0,0,0,1,0,1
HIP 17844,F,0.4700400007406827,0.38185007864690457,0.20027485313534305,-0.02000235970727414,-0.2674495316853042,-1.2152081212805166,1.1956219276299938,0.37605755435950783,-0.022311163280707983,-0.031096782676706108,0.5390546260387986,0.5378460314586541,0.5459156891862962,-0.005871811388851725,-0.3686643442321945,0,0,0,0,1,0,1
HIP 71399,F,0.3275642238148568,-0.08084706211948538,-0.15668728428785084,-0.3211432510096665,-0.008235093979677902,0.3653253170801408,-0.9441288780616813,0.1345412066025683,-0.022311163280707983,-0.031096782676706108,0.584576325133371,0.6335004699849643,0.6220299663834558,-0.005871811388851725,-0.2726618562734411,0,0,0,0,1,1,0
HIP 77297,K,-0.43230658645621445,-0.23460695228311695,-0.05596646188055808,0.2526318801006658,-0.0019637769384127503,0.5384110688397553,-0.33805718531766527,-0.11286578378259124,-0.022311163280707983,-0.031096782676706108,-0.726954405446922,-0.7616545114475555,-0.8200146226832093,-0.005871811388851725,-0.17706302278403066,0,0,1,0,0,0,1
HIP 33405,F,-0.7291311217183516,0.44872458410252947,-0.2317654038767491,-0.04847696925549822,0.6718543984952987,-0.7564907950796351,-0.0025358155470807547,-0.8727586828227205,-0.022311163280707983,-0.031096782676706108,-0.3562054561544596,-0.2707839293515652,-0.2564938595789386,-0.005871811388851725,-0.37513402836583165,0,0,0,0,1,0,1
HD 30570,A,0.07229512348941901,-0.2843292755224146,-0.0957947936118583,0.04652740131143844,1.1324477945259948,-1.06395915734079,1.2467666614270572,-0.19533478057764336,-0.022311163280707983,-0.031096782676706108,0.39996054547204885,0.4813865823772714,0.48722516219089607,-0.005871811388851725,-0.12186327410136971,0,0,1,0,0,0,1
HIP 51699,A,-0.5035444749191273,-0.10579137143685875,-0.43122848917024964,0.09106570656878821,-0.008235093979677902,-0.22650038180723087,0.6737717186140653,-0.7608364728865771,-0.022311163280707983,-0.031096782676706108,-0.03198979926978258,0.08617043880759097,0.11261453285306924,-0.005871811388851725,-0.2617183351045853,0,0,0,0,1,1,0
HIP 104655,F,0.15540599336281669,-0.21698755919386115,-0.161001544037798,0.16019086523199386,-0.008235093979677902,1.3326599717590186,-1.187195832730107,-0.0009435738464473388,-0.022311163280707983,-0.031096782676706108,0.4419416679703768,0.5028505051685407,0.4849325634801383,-0.005871811388851725,-0.19259250722958937,0,0,0,1,0,0,1
HD 193036,F,-0.14141854189932043,-0.3331884464710477,-0.08791626959829588,0.11220271043072948,0.22833292107693534,1.1993654787302606,0.6137235999042314,-0.1658815674365537,-0.022311163280707983,-0.031096782676706108,-0.13213753727784214,-0.13546789436312684,-0.13819576610383544,-0.005871811388851725,-0.042186366902712595,0,0,0,0,1,0,1
HIP 88748,A,0.31569124240437046,-0.43406640088184756,-0.05503075322618212,0.16921601341963424,-0.008235093979677902,0.880864983435849,-0.2412037957291902,0.20522891814118455,-0.022311163280707983,-0.031096782676706108,0.3038591807168406,0.3628684000080873,0.3349966077965773,-0.005871811388851725,0.3476989999860723,0,0,1,0,0,0,1
HIP 13321,F,-0.5213539470348558,0.07576360625184607,0.43841627708110154,0.3380236667991097,1.3763323461307508,-1.3560738569245339,0.07260317221433026,-0.6489142629504343,-0.022311163280707983,-0.031096782676706108,-0.27123161784459143,-0.1713966346876432,-0.18267218109253683,-0.005871811388851725,-0.32122373146023875,0,0,0,0,1,1,0
HIP 21596,G,0.5887698148455371,0.09553692065358611,0.1558679775303406,-0.17035385205924355,0.12137212487313524,-1.0952663384440364,-0.4314175592356291,0.558667475834268,-0.022311163280707983,-0.031096782676706108,0.6265574476316981,0.5938388735228355,0.5885580252063916,-0.005871811388851725,-0.3256639306230122,0,0,0,0,1,0,1
HIP 111153,G,0.3691196587515561,0.6365829491615929,0.08902552266278184,-0.1393692900564686,0.5098453749292822,1.5261416789592994,-1.9282825482869028,0.37016691173128985,-0.022311163280707983,-0.031096782676706108,0.3883272223701027,0.37546678947252815,0.37305374639515715,-0.005871811388851725,-0.3893852736584707,0,0,0,0,1,0,1
HD 232137,A,0.14353301195233145,-0.315933319486109,-0.12943030547030393,0.1561535800072269,-0.8534692685413033,-1.7413788310875775,1.4067230360431222,-0.17177221006477164,-0.022311163280707983,-0.031096782676706108,0.6538704670884417,0.7179563400984376,0.7325332242419826,-0.005871811388851725,-0.07423204671889073,0,0,0,0,1,0,1
HR 1027,A,-1.3518689966983155,0.2232755408436022,-0.029102337841565937,0.08011804160744923,-0.23330569446063837,-1.2754804455628723,0.6100705046671114,-1.7369159563823098,-0.022311163280707983,-0.031096782676706108,-0.47506767045695447,-0.27125053636876684,-0.22898267504984465,-0.005871811388851725,-0.348817999489495,0,0,0,0,1,0,1
HD 357298,F,1.1111809969068989,-0.3898872574908551,0.00762601254622922,-0.04095779254058837,1.363441305545928,1.2061383437471171,0.40308524923216354,0.94744988929666,-0.022311163280707983,-0.031096782676706108,1.2507105218839467,1.219092276572861,1.2236078680863063,-0.005871811388851725,0.11387093599496685,0,0,0,0,1,0,1
HD 124696,K,-0.8496418830347794,-0.2205589507818406,-0.37581453695155753,0.1504714748760734,-1.217205656934682,0.31198127245381646,0.9801998213105656,-0.2836944200009145,-0.022311163280707983,-0.031096782676706108,-1.5372406493303115,-1.6547403423712483,-1.7365955872441832,-0.005871811388851725,-0.18957631133366498,0,0,1,0,0,0,1
HD 346378,G,1.140863450433112,-0.2962867063380444,0.042190090244895256,0.4180324065311977,-0.008235093979677902,1.205436373456484,0.6822857458057716,1.1182785255149843,-0.022311163280707983,-0.031096782676706108,1.105546881437922,1.0431814310878906,1.0356147738041654,-0.005871811388851725,-0.10527980298585972,0,0,0,0,1,0,1
HIP 4180,K,0.7074996289503915,-0.23394968952967504,-0.09488051339994898,-0.023420167304960455,0.12393988079503103,-1.6445283233367194,0.07040419764592845,0.7825118957065547,-0.022311163280707983,-0.031096782676706108,0.4303083448684307,0.31154162811592084,0.29464687048723975,-0.005871811388851725,-0.17767971711219369,0,0,0,0,1,0,1
HIP 47710,K,1.1942918667802966,-0.4271215884147566,-0.10525902236795098,0.33015202867568844,0.5993858460184569,-0.34903550656372206,0.32925053105946456,1.6896708604521355,-0.022311163280707983,-0.031096782676706108,0.6032908014278058,0.4085958876938353,0.38405822020679464,-0.005871811388851725,0.29917076267171994,0,0,0,0,1,0,1
HIP 76201,G,-0.4204336050457292,0.4387231038905159,-0.3686217230969271,0.03595355905609643,-1.295248713448204,0.5067547789422407,-0.538170823412096,-0.4780856267321105,-0.022311163280707983,-0.031096782676706108,-0.2580809047728257,-0.20779198202936122,-0.20422260897366054,-0.005871811388851725,-0.37422580580980985,0,0,0,0,1,1,0
HD 142674,B,0.13759652124708882,-0.445691240906579,-0.05241648324525387,0.12566032784661932,-0.008235093979677902,0.5659173393061264,-1.1774983271239927,-0.17766285269298956,-0.022311163280707983,-0.031096782676706108,0.5183169631179376,0.6237017226237322,0.6220299663834558,-0.005871811388851725,0.4443742453937308,0,0,1,0,0,0,1
HIP 3015,G,0.2385168632362154,-0.2692597451633792,-0.0941305179136171,0.03650895279072045,0.05238763741921857,-1.681163158925155,1.2198608650000125,0.1345412066025683,-0.022311163280707983,-0.031096782676706108,0.45610397435535516,0.5005174700825331,0.5009807544554431,-0.005871811388851725,-0.14071169529486008,0,0,0,0,1,0,1
HD 336633,G,1.8532423350622418,-0.17488314883180578,-0.0734306424908574,0.004189309695099252,-0.5632466521316439,0.958231706217395,0.7148275133763999,1.8487182114140228,-0.022311163280707983,-0.031096782676706108,1.5587406857572212,1.406201690470667,1.4028890872675672,-0.005871811388851725,-0.22367390136900359,0,0,0,0,1,0,1
HIP 14244,F,-0.24233888388844702,-0.014891140753008162,0.00936885920018138,-0.10324733600842137,-0.7520829763741834,-1.3261443083972302,1.1505768730415131,-0.30136634788556826,-0.022311163280707983,-0.031096782676706108,-0.06891295520204709,-0.009483999718718926,-0.00843467907494302,-0.005871811388851725,-0.29662323407860997,0,0,0,0,1,0,1
HD 157234,A,-0.6341472704344682,-0.03200372882756179,-0.045909379549555436,0.17576325109895208,-0.008235093979677902,0.7736670055584791,-0.5378463127955806,-0.9139931812202471,-0.022311163280707983,-0.031096782676706108,-0.06587817526240881,0.04697544936266417,0.07134775605942867,-0.005871811388851725,-0.2909944967561042,0,0,0,1,0,0,1
HD 17134,G,-0.8169911841559445,1.1731390019924723,1.0572911239596967,0.7638611321733387,-0.0657221668579418,-1.3736753295218735,-0.5477972047739618,-0.81385225654054,-0.022311163280707983,-0.031096782676706108,-0.6126443610538846,-0.5582138519476966,-0.5375664615178464,-0.005871811388851725,-0.41290935912185134,0,0,0,0,1,0,1
HD 334320,K,0.8677848779919464,-0.43161948292023855,0.014940254241503869,0.21178907930831437,0.1029065802516323,1.2167947863462536,0.799020712463051,1.2125288075664724,-0.022311163280707983,-0.031096782676706108,0.25530270168263,0.10343489844404685,0.0690551573486709,-0.005871811388851725,0.32991577808668154,0,0,0,0,1,0,1
HIP 10582,A,0.07823161419466161,-0.20391357358021558,-0.10624473072141574,0.11560983737967302,-0.008235093979677902,-1.4421572857730358,0.7657098827408289,-0.21889735109051614,-0.022311163280707983,-0.031096782676706108,0.5865995117597962,0.6731620664470924,0.6871397697689778,-0.005871811388851725,-0.20306509818421162,0,0,0,0,1,0,1
HD 343458,F,0.9924511828020435,-0.29418029799568846,0.06466852639238482,-0.008200242846513628,-0.008235093979677902,1.0023635708280636,0.6230847408531224,0.8649808925016068,-0.022311163280707983,-0.031096782676706108,0.9543136811126204,0.9563925258884096,0.9379500687258822,-0.005871811388851725,-0.10831842413008098,0,0,0,0,1,0,1
HR 1553,B,-1.3156564033963347,-0.15430211393788404,-0.020466675527516083,0.09624582120903151,0.38685787962002666,-1.0622220080858584,0.33926797072207404,-1.657981345164188,-0.022311163280707983,-0.031096782676706108,-0.5959530713858746,-0.4196315678388473,-0.3555341238836763,-0.005871811388851725,-0.23642265502575469,0,0,0,0,1,0,1
HIP 99333,A,-0.08799012555213585,-0.27207884805766014,-0.023152373649999742,0.00335621909316322,-0.008235093979677902,1.1805469872521832,-0.3690172887436021,-0.42506984307814805,-0.022311163280707983,-0.031096782676706108,0.5871053084164022,0.7408200839413114,0.7389525006321043,-0.005871811388851725,-0.13734790805033473,0,0,0,0,1,0,1
HR 8852,G,-2.753474452206127,1.3726538823896859,5.3879007755088875,0.36841011247228966,-0.5217862783588354,1.6385571343337402,0.1718911416824118,-2.569263759749522,-0.022311163280707983,-0.031096782676706108,-2.523544129712714,-2.4115769242721,-2.3844839829043414,-0.005871811388851725,-0.41829141871309194,0,0,1,0,0,1,0
HR 7821,B,-1.3186246487489561,-0.07389433082403966,0.15917510048435637,-0.023420167304960455,-0.33085951510254075,1.2262716393590025,0.005832511979719761,-1.715709642920725,-0.022311163280707983,-0.031096782676706108,-0.4563531941625192,-0.2516530416463035,-0.2097248458794791,-0.005871811388851725,-0.27550986280713924,0,0,0,0,1,0,1
HD 47358,G,-1.3405896643583541,0.14806250913045538,0.07051849118577343,-0.06996643452595092,-0.3465378077057036,-0.7999107506027119,0.6407657928249932,-1.0960140384321848,-0.022311163280707983,-0.031096782676706108,-1.1558699702491158,-1.2357272409242912,-1.1579436726489112,-0.005871811388851725,-0.3362150099466734,0,0,1,0,0,0,1
HR 880,K,-1.0651364956350913,-0.2279868117785696,-0.0244309373838417,0.13426893073329174,0.20812534394396986,-1.3489920585256994,-1.5216328828867218,-0.6053235075016207,-0.022311163280707983,-0.031096782676706108,-1.3409915465670434,-1.5161580582623995,-1.4999994002939767,-0.005871811388851725,-0.18309541457587947,0,0,1,0,0,0,1
HR 7517,G,-2.048813005493814,0.33161303156455,0.48362314787152466,0.558643147229761,-0.8447591059839906,1.1184344121338545,1.0239832458449487,-1.8564960017351364,-0.022311163280707983,-0.031096782676706108,-1.8113824372109586,-1.7685924545684173,-1.8360943712910724,-0.005871811388851725,-0.36315894577532143,0,0,1,0,0,1,0
HD 357309,A,1.615782706852532,-0.37699540492936817,-0.018880970784985837,0.11412522720442803,-0.008235093979677902,1.207755220854383,0.3936546095931296,1.2891071617333076,-0.022311163280707983,-0.031096782676706108,1.7934303344225717,1.775754448094264,1.7669537625359075,-0.005871811388851725,0.06904286464959228,0,0,0,0,1,0,1
HD 142194,K,0.2919452795834,-0.2151583098439204,0.05095432321374485,0.009454869525284747,-0.9200149104791725,0.546028663189505,1.5954364131101466,0.4820891216674338,-0.022311163280707983,-0.031096782676706108,0.046408682504202964,-0.05054541723245198,-0.05015997561073532,-0.005871811388851725,-0.19410621148962576,0,0,0,0,1,0,1
HD 44286,A,-0.9428447871070905,0.5530789041610523,0.2005319944449425,-0.23639230323578875,0.9199198281275646,-0.8444915126563701,-0.025120063880282175,-1.1731814568618415,-0.022311163280707983,-0.031096782676706108,-0.3840242722678097,-0.26285161005913976,-0.2308167540184511,-0.005871811388851725,-0.3836556227186292,0,0,0,1,0,1,0
HIP 1538,A,0.14353301195233145,-0.13565327316251438,-0.17193719250993228,0.1742893215724499,-0.028094264610350885,-1.7280438680489647,0.4978167405253641,-0.03628742961575599,-0.022311163280707983,-0.031096782676706108,0.40147793544186794,0.4762539051880547,0.47209401069989476,-0.005871811388851725,-0.24686160810793167,0,0,0,0,1,0,1
HIP 118034,K,-0.33732273517233097,-0.25346168259570934,0.5962510414761054,-0.13773515079882484,-0.1326162152981034,1.7347524437529094,-0.64820150476763,0.06974413769216892,-0.022311163280707983,-0.031096782676706108,-0.7810746477038027,-0.8717737675071121,-0.9305178805417358,-0.005871811388851725,-0.15836036570446976,0,0,1,0,0,1,0
HIP 6368,K,0.11385055842611731,-0.15461886707207287,0.08558268623981077,0.1427386851863081,-0.008235093979677902,-1.5750807890179572,0.039862911983153095,-0.053959357500409796,-0.022311163280707983,-0.031096782676706108,0.3979373588456236,0.4543233753795834,0.4670502935362275,-0.005871811388851725,-0.23623204041523158,0,0,1,0,0,0,1
HD 166142,A,0.1791519561837882,-0.13391904975283028,-0.11425896820393347,0.05255128720236056,-1.2367164210630626,0.8850901448628806,0.45008396977025733,-0.07752192801328259,-0.022311163280707983,-0.031096782676706108,0.5825531385069448,0.6890267050319442,0.6756767762151886,-0.005871811388851725,-0.24778104328810194,0,0,0,0,1,0,1
HIP 31750,A,-0.08799012555213585,-0.0638453376418978,-0.06763782021071313,0.3810987231787,-0.008235093979677902,-0.8013744412376729,-1.0449249866118344,-0.37205405942418557,-0.022311163280707983,-0.031096782676706108,0.39085620565313445,0.46738837186122595,0.5028148334240495,-0.005871811388851725,-0.27946791913153074,0,0,1,0,0,0,1
HIP 77146,K,-0.08205363484689324,-0.42882413651102175,-0.07249493383648145,0.08380286542370477,-0.8715864066605138,0.5340147099248868,-1.3334001446559187,0.2935885575644557,-0.022311163280707983,-0.031096782676706108,-0.5898835115065985,-0.6743989992308728,-0.7035506081767121,-0.005871811388851725,0.31051793830991875,0,1,0,0,0,0,1
HIP 36791,A,0.13166003054184622,-0.3158303747174976,-0.10463045472226334,0.11770324453325587,0.2589926932786761,-0.6656591426313948,-0.00395037272972255,0.358385626474854,-0.022311163280707983,-0.031096782676706108,-0.15894476007797922,-0.24278750831947468,-0.24732346473590716,-0.005871811388851725,-0.07441144870526545,0,0,0,0,1,0,1
HIP 4434,F,0.2385168632362154,-0.062206140172470434,0.1584965331395799,0.016771113914081995,0.16701337667345387,-1.6363071791724184,-0.7771325037082898,0.14632249185900417,-0.022311163280707983,-0.031096782676706108,0.37871708589458175,0.40392981752182033,0.38543377943324936,-0.005871811388851725,-0.2800958260838421,0,0,0,0,1,0,1
HIP 24438,F,-0.21859292106747605,0.35759470739639193,-0.014073856858306309,0.2533474835664314,0.6600085774173534,-1.0063937528528395,-0.25842346542885924,-0.3367102036548769,-0.022311163280707983,-0.031096782676706108,0.05955939557596824,0.09970204230643476,0.11811676975888821,-0.005871811388851725,-0.3660854406780585,0,0,0,0,1,0,1
HIP 90788,G,0.339437205225342,0.5131600904249002,0.4021593524275721,-0.6154058045217151,-0.008235093979677902,0.9401727264620993,-0.3549005267376392,0.39372948224416265,-0.022311163280707983,-0.031096782676706108,0.36354318619639087,0.3736003614037219,0.3478351605768213,-0.005871811388851725,-0.38059457632611116,0,0,0,0,1,1,0
HR 2412,B,-1.601795255389035,-0.11929297378165932,-0.04470938677142444,0.19825669735122514,-0.0033574029475827833,-0.8172975666855902,-1.3795408477200586,-2.009652710068806,-0.022311163280707983,-0.031096782676706108,-0.6647414166843396,-0.4485612029053412,-0.4224780062378044,-0.005871811388851725,-0.25525986359509667,0,0,0,1,0,0,1
HD 351252,F,1.9066707514094263,-0.45089391113563126,-0.05438789995218337,0.10032582902876955,-0.46081514045764643,1.1584021846805181,0.527415679968895,2.0784532739145276,-0.022311163280707983,-0.031096782676706108,1.8080984374641562,1.6936316130667979,1.6867128076593845,-0.005871811388851725,0.4955150241346645,0,0,0,0,1,0,1
HD 225110,K,0.6718806847189359,-0.3692903849402239,0.02650447035932579,0.23385529961087662,0.45688758658082085,-1.7663026170610976,-0.5296358640852151,0.8349386150976946,-0.022311163280707983,-0.031096782676706108,0.17437523662561222,0.04464241427665666,0.028246900297182034,-0.005871811388851725,0.04542907819302432,0,0,1,0,0,0,1
HIP 21368,G,0.15540599336281669,0.94000077640111,0.5157015262440622,-0.028119652751779144,0.872048774712574,-1.102893412275645,-0.9496416071955402,0.1522131344872221,-0.022311163280707983,-0.031096782676706108,0.22192012234661024,0.23501807729487312,0.2153229550950194,-0.005871811388851725,-0.4047802066142484,0,0,0,0,1,1,0
HD 341908,K,0.6896901568346637,-0.37525326269132936,0.010861707358689583,0.158236306512067,0.28024548991851905,0.9101744077143417,0.6643616609908599,0.9356686040402241,-0.022311163280707983,-0.031096782676706108,0.2588432782788743,0.14729595806098908,0.12637012511761625,-0.005871811388851725,0.06351504094442227,0,0,0,0,1,0,1
HD 169369,K,0.2978817702886426,0.08403878188253025,-0.17868000907276357,0.22957235946502594,-1.0482285033228156,0.9235685735375941,-0.035095564246968754,0.5822300463471407,-0.022311163280707983,-0.031096782676706108,-0.0835810582436315,-0.17792913292846446,-0.2065152076844183,-0.005871811388851725,-0.32311866494132135,0,0,1,0,0,0,1
HD 74444,K,-0.17110099542553353,-0.31368437223336804,0.032354435152714404,0.20032874320732244,0.8188819424627373,-0.4943285609149054,0.16641372458543013,0.18755699025653075,-0.022311163280707983,-0.031096782676706108,-0.5403154391591752,-0.6552681115256106,-0.6774149828740733,-0.005871811388851725,-0.07805555155350125,0,0,1,0,0,0,1
HIP 114796,G,0.15540599336281669,0.8299290622704781,1.2480542616117474,0.3656224631504266,-0.2460225317943149,1.6338108164030347,1.3990504956905425,-0.07752192801328259,-0.022311163280707983,-0.031096782676706108,0.06309997217221304,0.08477061775598638,0.09656634187776489,-0.005871811388851725,-0.3999812034787256,0,0,0,0,1,1,0
HIP 65219,A,-0.74694059383408,0.12383881319336154,-0.24646531540885383,0.0009744344235255827,0.09419641769431959,0.1843521868716088,-1.192687604720267,-0.9964621780152998,-0.022311163280707983,-0.031096782676706108,-0.1953621193536372,-0.07294255405812455,-0.04053106102555254,-0.005871811388851725,-0.33155055830093155,0,0,1,0,0,0,1
HIP 29855,G,-0.8716068986441775,-0.05067632608799562,-0.16730150612298575,0.4052049473911313,1.2766880864750934,-0.8533105189461067,-0.5837459836986558,-0.6960394039761788,-0.022311163280707983,-0.031096782676706108,-0.8528977729419056,-0.8325787780621853,-0.8566962020553344,-0.005871811388851725,-0.284412686380983,0,0,1,0,0,0,1
HD 178714,A,0.35131018663582725,-0.31990857132017936,-0.03243088923804835,0.12202890727407761,-0.008235093979677902,1.0319823682583114,0.5992661717747965,0.016728354038206467,-0.022311163280707983,-0.031096782676706108,0.856189129730986,0.9554593118540071,0.9654612532549761,-0.005871811388851725,-0.0672914323710201,0,0,0,0,1,0,1
HR 4036,K,-1.6486935319604525,-0.06525488908903829,0.12141104204400767,-0.3978516702802386,0.4899862042986092,-0.27111780111496353,-0.9883708589049752,-1.116631287630948,-0.022311163280707983,-0.031096782676706108,-2.052141645755586,-2.103149685901901,-2.127712927299466,-0.005871811388851725,-0.2789185005482583,0,0,1,0,0,1,0
HD 161269,G,0.7609280452975762,0.3615224462603339,0.4186306818702512,-0.37599906295253177,-0.008235093979677902,0.8256909101777008,0.20257490091040664,0.853199607245171,-0.022311163280707983,-0.031096782676706108,0.6230168710354537,0.5723749507315659,0.5495838471235087,-0.005871811388851725,-0.36651152039569834,0,0,0,1,0,0,1
HD 48781,K,-1.8535024612913271,0.09109445794658731,-0.00692389988860912,0.23148419558998176,-0.24410629603170614,-0.778969764045814,1.3099589268878282,-1.5560732276960156,-0.022311163280707983,-0.031096782676706108,-1.8169462004336288,-1.7709254896544249,-1.8085831867619784,-0.005871811388851725,-0.3246884323220998,0,0,1,0,0,0,1
HIP 6680,G,-0.4441795678667002,-0.20800760783960667,0.03881868196347959,0.17312513085948797,-0.3657001653317916,-1.5656170215992382,1.2681708825222593,-0.2483505642316058,-0.022311163280707983,-0.031096782676706108,-0.542844422442207,-0.5950758063066158,-0.593505870060337,-0.005871811388851725,-0.19986950030191256,0,0,1,0,0,0,1
HIP 109472,B,-1.731210752763327,-0.04136378394284285,0.17258216265430804,0.27401453888369076,-0.07652276842900956,1.4759866786201845,-0.19941615150001632,-2.169289125293515,-0.022311163280707983,-0.031096782676706108,-0.6925602327976893,-0.4602263783353791,-0.4266046839171682,-0.005871811388851725,-0.2877652610013599,0,0,1,0,0,0,1
HIP 93221,K,0.20883440971000128,-0.3280887210106068,-0.03457373348471084,0.1412647556598059,1.201780688482204,1.008679036186243,-1.256575857423457,0.458526551154561,-0.022311163280707983,-0.031096782676706108,-0.08863902480969499,-0.1615978873264115,-0.2092663261373278,-0.005871811388851725,-0.05218802764310132,0,0,1,0,0,0,1
HD 16848,K,0.4462940379197112,-0.34355419278737837,0.07221133814063681,0.12346011420560876,-0.008235093979677902,-1.379710378124945,-0.25056148550167234,0.7825118957065547,-0.022311163280707983,-0.031096782676706108,0.04084491928153294,-0.07434237510972913,-0.10793346312183237,-0.005871811388851725,-0.020265686692555723,0,0,1,0,0,0,1
HIP 96948,G,0.15540599336281669,1.5122153133133014,1.107183680836155,-0.4641891796215814,-2.1564747464650558,1.114083769730466,0.1294825357849212,0.1522131344872221,-0.022311163280707983,-0.031096782676706108,-0.2950040607050902,-0.26051857497313224,-0.25007458318881665,-0.005871811388851725,-0.4214421660987973,0,0,0,0,1,1,0
HD 117336,F,0.7193726103608779,-0.3364272472681287,-0.18491568583055146,0.05916260877413504,0.5554866267296008,0.20456522740304833,-0.8207025305014023,0.5881206889753586,-0.022311163280707983,-0.031096782676706108,0.9649354109013534,1.0338492907438608,1.0122302669544356,-0.005871811388851725,-0.03557091865514604,0,0,1,0,0,0,1
HD 167421,A,1.1824188853698114,-0.3023762853428254,-0.05718074028700017,0.013054248151598141,-0.008235093979677902,0.9057605655076744,-1.0046313516482763,1.0181376008352774,-0.022311163280707983,-0.031096782676706108,1.2512163185405538,1.2097601362288308,1.2171885916961838,-0.005871811388851725,-0.0961975774256413,0,0,0,0,1,0,1
HD 39041,K,0.45223052862495383,-0.34641288982343293,0.09835403794991925,0.3400850320064643,1.8243831080789166,-0.9254562753903519,-1.0356586779886086,0.8237463941040813,-0.022311163280707983,-0.031096782676706108,-0.012263729662134671,-0.14666646277596312,-0.17396030599165746,-0.005871811388851725,-0.013818427807215471,0,0,1,0,0,0,1
HR 3530,A,-1.0770094770455765,0.18986600401503123,-0.2693508919632093,0.414497111797341,0.8188819424627373,-0.4764963557745916,-0.9731690270293013,-1.4199993829841784,-0.022311163280707983,-0.031096782676706108,-0.31017796040328116,-0.12566914700189513,-0.11756237770701515,-0.005871811388851725,-0.3435368535155902,0,0,0,0,1,0,1
HD 13586,G,0.8915308408129169,-0.2744465777357219,0.07629702783760663,0.0985101187424987,0.641891439298143,-1.4530726648168424,-0.7964917777387212,0.9297779614120062,-0.022311163280707983,-0.031096782676706108,0.7894239710589466,0.7226224102704526,0.7082316779079494,-0.005871811388851725,-0.13446626364419137,0,0,0,0,1,0,1
HD 165707,B,0.8677848779919464,-0.4000629519266725,-0.05232362666123183,0.1478653965828376,-0.008235093979677902,0.8843515759541435,-0.5981121307129335,0.5763394037189228,-0.022311163280707983,-0.031096782676706108,1.3179814772125933,1.3492756343720826,1.3249407311018015,-0.005871811388851725,0.15495399087476977,0,0,0,1,0,0,1
